file_id,language,wer,cer,wer_ref_word_count,cer_ref_char_count,boundary_corruption_rate,policy_term_recall,real_time_factor
rec_audio_call_426576577_audio_1788983168675.mp3,tamil,0.512396694214876,0.22928336874637822,1694,10354,0.656934306569343,0.0,0.5888355301955981
rec_audio_call_426883755_audio_1789023272654.mp3,hindi,1.0,0.35,5,20,0.6666666666666666,,0.5332042176163277
rec_audio_call_426565546_audio_1788982388939.mp3,hindi,1.3333333333333333,0.6153846153846154,3,13,0.6666666666666666,,0.5385267120331066
rec_default_427307170_audio_1789058316339.mp3,telugu,1.3076923076923077,0.8095238095238095,13,63,0.7142857142857143,,0.5052730913841725
rec_audio_call_427000661_audio_1789031852494.mp3,malayalam,1.1066460587326121,0.5523168908819133,647,4014,0.6710526315789473,0.5,0.6085152005536023
rec_audio_call_426864879_audio_1789021871603.mp3,kannada,0.4864864864864865,0.2553191489361702,37,188,0.9230769230769231,,0.5380693158690874
rec_audio_call_426201717_audio_1788955277234.mp3,hindi,0.2692307692307692,0.10843373493975904,52,166,0.16666666666666666,,0.5130902492651396
rec_default_426460304_audio_1788976707317.mp3,malayalam,0.6271186440677966,0.4273743016759777,59,358,0.6363636363636364,1.0,0.537244694687695
rec_default_427012537_audio_1789032626712.mp3,malayalam,0.6551724137931034,0.30346820809248554,58,346,0.7142857142857143,0.0,0.5825226079994026
rec_default_426363836_audio_1788970922202.mp3,telugu,0.6818181818181818,0.5125786163522013,66,318,0.5294117647058824,0.6666666666666666,0.5041280019435777
rec_default_426194323_audio_1788954640272.mp3,hindi,0.1111111111111111,0.08333333333333333,9,36,0.8,,0.5377414494425571
rec_default_425656790_audio_1788896051031.mp3,tamil,0.5785123966942148,0.3146374829001368,121,731,0.45454545454545453,0.0,0.5723576036432505
rec_audio_call_427315026_audio_1789058843014.mp3,tamil,0.6197183098591549,0.3171912832929782,71,413,0.9,,0.5695102593271079
rec_audio_call_426180101_audio_1788953436912.mp3,telugu,0.47368421052631576,0.21465968586387435,38,191,0.8333333333333334,0.0,0.5945890904589615
rec_audio_call_426854007_audio_1789021052086.mp3,hindi,0.3177570093457944,0.20441988950276244,107,362,0.6,,0.5304048980405253
rec_default_427035680_audio_1789034118532.mp3,malayalam,0.5352697095435685,0.29243597379392494,241,1679,0.64,,0.42692883512454316
rec_audio_call_426580380_audio_1788983454564.mp3,tamil,0.8805970149253731,0.6957928802588996,67,309,0.6923076923076923,0.3333333333333333,0.5346049637229651
rec_audio_call_426656676_audio_1788993082694.mp3,malayalam,0.5031055900621118,0.26166666666666666,483,3000,0.6515151515151515,0.5,0.5276642276058016
rec_default_426620137_audio_1788986984372.mp3,tamil,0.5833333333333334,0.3616751269035533,144,788,0.9,0.5,0.49479328951640794
rec_audio_call_425936126_audio_1788935044155.mp3,telugu,0.5322314049586777,0.27429667519181583,605,3128,0.6486486486486487,0.0,0.5244328484101006
rec_audio_call_426864047_audio_1789021815416.mp3,kannada,1.2658610271903323,0.8702513150204558,993,5133,0.6864406779661016,0.5,0.6715808756109493
rec_audio_call_426851772_audio_1789020879921.mp3,hindi,0.42435424354243545,0.29988851727982163,271,897,0.5909090909090909,1.0,0.519494780354943
rec_default_426645015_audio_1788990433927.mp3,telugu,0.7509881422924901,0.421978021978022,253,1365,0.6486486486486487,1.0,0.5228466993579048
rec_default_426126463_audio_1788949378147.mp3,hindi,1.0,1.0,5,17,1.0,,0.5600543410636881
rec_default_426647598_audio_1788990955665.mp3,tamil,0.6594982078853047,0.3194523673702225,279,1753,0.8235294117647058,0.0,0.5204517873399112
rec_default_427307263_audio_1789058328048.mp3,telugu,8.0,5.8,1,5,1.0,,0.5155592889190681
rec_default_426609609_audio_1788985926405.mp3,kannada,0.7948717948717948,0.49206349206349204,39,189,0.9230769230769231,0.0,0.5070516551739457
rec_default_426438311_audio_1788975608857.mp3,malayalam,0.5808580858085809,0.3587912087912088,303,1820,0.6341463414634146,1.0,0.5313235593502578
rec_default_423336284_audio_1788688591351.mp3,kannada,0.544,0.3115942028985507,125,690,0.9166666666666666,0.3333333333333333,0.6267296892103991
rec_default_427012755_audio_1789032638070.mp3,malayalam,0.7168674698795181,0.4775051124744376,166,978,0.5833333333333334,,0.537827913556429
rec_audio_call_425905210_audio_1788932612192.mp3,telugu,0.5836216839677048,0.35844899757655874,867,4539,0.7011494252873564,,0.5489387385717784
rec_audio_call_403536354_audio_1786818099540.mp3,kannada,0.6190476190476191,0.36134453781512604,21,119,0.5,,0.5508038510888797
rec_audio_call_426641897_audio_1788989870691.mp3,telugu,0.5737704918032787,0.44407345575959933,122,599,0.7333333333333333,0.5,0.6172538402325893
rec_audio_call_421865395_audio_1788545383247.mp3,hindi,0.2978723404255319,0.24324324324324326,47,185,0.8,,0.4819270631694614
rec_default_426439325_audio_1788975665682.mp3,telugu,0.5882352941176471,0.3527272727272727,51,275,0.8571428571428571,0.0,0.5112029291189377
rec_audio_call_420358272_audio_1788412834216.mp3,tamil,0.5776892430278885,0.2744583059750492,251,1523,0.8,,0.5524753485427547
rec_audio_call_425384170_audio_1788877922101.mp3,malayalam,0.40107671601615075,0.1651503164556962,743,5056,0.6857142857142857,1.0,0.5868095329224655
rec_default_427313073_audio_1789058722144.mp3,tamil,0.6086956521739131,0.2765321375186846,115,669,0.6923076923076923,,0.5587041677017793
rec_default_427018157_audio_1789032985293.mp3,malayalam,12.724137931034482,2.6530612244897958,29,147,0.5833333333333334,,0.6145905785985545
rec_audio_call_421629115_audio_1788525839912.mp3,kannada,0.4688013136288998,0.19439305535790521,1218,7027,0.8452380952380952,,0.692253783670561
rec_default_427307149_audio_1789058314884.mp3,telugu,0.43137254901960786,0.247992863514719,255,1121,0.7692307692307693,,0.5318013324367198
rec_audio_call_426204404_audio_1788955515816.mp3,hindi,5.666666666666667,4.083333333333333,3,12,1.0,,0.47568485949292694
rec_default_426108348_audio_1788948073644.mp3,malayalam,0.5,0.16176470588235295,18,136,0.42857142857142855,,0.6042292230620289
rec_default_426101552_audio_1788947595142.mp3,kannada,0.453125,0.26832844574780057,128,682,0.46153846153846156,,0.5392518710204347
rec_audio_call_426580224_audio_1788983439239.mp3,tamil,0.6911764705882353,0.4036885245901639,68,488,0.9090909090909091,0.5,0.5532274707876504
rec_audio_call_426848640_audio_1789020645122.mp3,hindi,0.5921052631578947,0.44061302681992337,76,261,0.9,0.0,0.5054309565470871
rec_default_425134890_audio_1788857770816.mp3,hindi,0.22113022113022113,0.14957264957264957,407,1404,0.6285714285714286,1.0,0.5172459528191858
rec_audio_call_426857289_audio_1789021309748.mp3,kannada,1.0869565217391304,0.6573426573426573,23,143,0.7142857142857143,,0.5359779871427095
rec_audio_call_426652927_audio_1788992127130.mp3,malayalam,0.6150442477876106,0.30446927374301674,226,1432,0.6071428571428571,0.6666666666666666,0.5840014049662062
rec_audio_call_425861520_audio_1788928521393.mp3,telugu,0.44,0.304029304029304,50,273,0.8888888888888888,0.5,0.5517348211498055
rec_audio_call_426613454_audio_1788986291945.mp3,tamil,0.6416666666666667,0.48986486486486486,120,592,0.5294117647058824,0.25,0.5198752049621052
rec_default_427303915_audio_1789058082453.mp3,tamil,0.5932203389830508,0.445859872611465,59,314,0.6666666666666666,,0.5473922078935027
rec_audio_call_427013211_audio_1789032669332.mp3,malayalam,0.6716417910447762,0.4275,67,400,0.14285714285714285,,0.5888663376629579
rec_audio_call_426864085_audio_1789021818783.mp3,kannada,0.5824175824175825,0.31978021978021975,182,910,0.5555555555555556,,0.5360090856048813
rec_audio_call_426339629_audio_1788968889098.mp3,malayalam,0.5571428571428572,0.3317422434367542,70,419,0.42857142857142855,0.6666666666666666,0.5690796866133815
rec_audio_call_427313337_audio_1789058738019.mp3,tamil,0.4,0.275,10,40,0.8571428571428571,,0.549384502852066
rec_audio_call_421223616_audio_1788491953131.mp3,tamil,0.5901639344262295,0.2967914438502674,61,374,0.375,,0.5865058126944335
rec_default_424154820_audio_1788768178955.mp3,kannada,0.8333333333333334,0.4946236559139785,18,93,0.75,0.0,0.545720217933722
rec_audio_call_424970880_audio_1788845652480.mp3,tamil,0.6415094339622641,0.41566265060240964,53,332,0.5,0.0,0.8003686292717234
rec_default_426573210_audio_1788982914417.mp3,tamil,1.4598540145985401,0.7975757575757576,137,825,0.8947368421052632,0.5,0.5129052004668054
rec_audio_call_423645324_audio_1788715186440.mp3,tamil,0.5581395348837209,0.2529832935560859,129,838,0.6666666666666666,0.0,0.5284849016644847
rec_audio_call_426626261_audio_1788987652206.mp3,tamil,1.1415094339622642,0.65,212,1260,0.6857142857142857,0.0,0.5198285846822702
rec_default_425778316_audio_1788916552817.mp3,hindi,0.49230769230769234,0.3273542600896861,65,223,1.0,0.25,0.5228824561245459
rec_audio_call_426020111_audio_1788941616667.mp3,telugu,0.3561643835616438,0.22404371584699453,73,366,0.625,0.6666666666666666,0.5621149836136897
rec_default_426202313_audio_1788955333217.mp3,hindi,12.69047619047619,6.918032786885246,84,305,0.0,,1.7279250600414986
rec_audio_call_426306233_audio_1788965543370.mp3,kannada,0.6732673267326733,0.38878504672897196,101,535,0.8333333333333334,1.0,0.5247163514037939
rec_default_426603278_audio_1788985350942.mp3,kannada,0.6551724137931034,0.3736979166666667,435,2304,0.717391304347826,1.0,0.5442668638010801
rec_audio_call_426014372_audio_1788941177871.mp3,telugu,0.5868421052631579,0.3328313253012048,380,1992,0.7285714285714285,0.6666666666666666,0.5085158770492806
