file_id,language,wer,cer,wer_ref_word_count,cer_ref_char_count,boundary_corruption_rate,policy_term_recall,real_time_factor
rec_audio_call_426576577_audio_1788983168675.mp3,tamil,0.51357733175915,0.24193548387096775,1694,10354,0.6354166666666666,0.0,7.467577358837162
rec_audio_call_426883755_audio_1789023272654.mp3,hindi,1.4,0.55,5,20,0.75,,1.1600645348709904
rec_audio_call_426565546_audio_1788982388939.mp3,hindi,1.6666666666666667,1.1538461538461537,3,13,1.0,,1.5358530144718459
rec_default_427307170_audio_1789058316339.mp3,telugu,1.4615384615384615,1.0158730158730158,13,63,0.7,,2.6637521728465945
rec_audio_call_427000661_audio_1789031852494.mp3,malayalam,0.678516228748068,0.4020926756352765,647,4014,0.7102803738317757,0.5,0.7241976396659691
rec_audio_call_426864879_audio_1789021871603.mp3,kannada,4.027027027027027,3.0372340425531914,37,188,0.6111111111111112,,9.08068743642144
rec_audio_call_426201717_audio_1788955277234.mp3,hindi,0.34615384615384615,0.1746987951807229,52,166,0.3333333333333333,,2.5932700819161467
rec_default_426460304_audio_1788976707317.mp3,malayalam,0.5932203389830508,0.4273743016759777,59,358,0.26666666666666666,1.0,0.6967116308266363
rec_default_427012537_audio_1789032626712.mp3,malayalam,0.6724137931034483,0.31213872832369943,58,346,0.7,0.0,0.6764726721667544
rec_default_426363836_audio_1788970922202.mp3,telugu,0.7121212121212122,0.5628930817610063,66,318,0.4583333333333333,0.6666666666666666,3.548954942970986
rec_default_426194323_audio_1788954640272.mp3,hindi,0.5555555555555556,0.3333333333333333,9,36,0.7142857142857143,,1.2448557730427396
rec_default_425656790_audio_1788896051031.mp3,tamil,0.6611570247933884,0.37209302325581395,121,731,0.5625,0.0,5.48790586003046
rec_audio_call_427315026_audio_1789058843014.mp3,tamil,0.5633802816901409,0.25181598062953997,71,413,0.42857142857142855,,4.2238050749377205
rec_audio_call_426180101_audio_1788953436912.mp3,telugu,0.47368421052631576,0.193717277486911,38,191,0.75,0.0,4.514968657661099
rec_audio_call_426854007_audio_1789021052086.mp3,hindi,0.32710280373831774,0.20994475138121546,107,362,0.5,,2.8354061100824124
rec_default_427035680_audio_1789034118532.mp3,malayalam,0.5809128630705395,0.3222156045265039,241,1679,0.4444444444444444,,0.5592238721444097
rec_audio_call_426580380_audio_1788983454564.mp3,tamil,1.1044776119402986,0.912621359223301,67,309,0.5789473684210527,0.0,3.82007340809089
rec_audio_call_426656676_audio_1788993082694.mp3,malayalam,0.567287784679089,0.31333333333333335,483,3000,0.6451612903225806,1.0,0.6916643536674083
rec_default_426620137_audio_1788986984372.mp3,tamil,0.5625,0.3489847715736041,144,788,0.6046511627906976,0.5,2.432424606807745
rec_audio_call_425936126_audio_1788935044155.mp3,telugu,0.5619834710743802,0.3139386189258312,605,3128,0.6923076923076923,0.0,4.283347072264032
rec_audio_call_426864047_audio_1789021815416.mp3,kannada,1.2255790533736153,0.795246444574323,993,5133,0.6787878787878788,0.5,0.8600576836346701
rec_audio_call_426851772_audio_1789020879921.mp3,hindi,0.4575645756457565,0.3333333333333333,271,897,0.7096774193548387,1.0,3.1943952580624715
rec_default_426645015_audio_1788990433927.mp3,telugu,0.7351778656126482,0.4153846153846154,253,1365,0.6415094339622641,0.6666666666666666,5.07957232551672
rec_default_426126463_audio_1788949378147.mp3,hindi,1.0,1.0,5,17,0.5,,1.8159395160270064
rec_default_426647598_audio_1788990955665.mp3,tamil,0.6953405017921147,0.32743867655447806,279,1753,0.7605633802816901,0.0,3.3783152052977603
rec_default_427307263_audio_1789058328048.mp3,telugu,10.0,6.6,1,5,0.8333333333333334,,2.2235969223359247
rec_default_426609609_audio_1788985926405.mp3,kannada,0.9230769230769231,0.5767195767195767,39,189,0.6666666666666666,0.0,3.5213007263697738
rec_default_426438311_audio_1788975608857.mp3,malayalam,0.6105610561056105,0.3730769230769231,303,1820,0.5689655172413793,1.0,0.7073237466794852
rec_default_423336284_audio_1788688591351.mp3,kannada,1.648,1.1391304347826088,125,690,0.7647058823529411,0.3333333333333333,14.582457889776265
rec_default_427012755_audio_1789032638070.mp3,malayalam,0.6385542168674698,0.4335378323108384,166,978,0.38235294117647056,,0.6530422580054399
rec_audio_call_425905210_audio_1788932612192.mp3,telugu,0.6378316032295271,0.4203569068076669,867,4539,0.5409836065573771,,5.2313227290147495
rec_audio_call_403536354_audio_1786818099540.mp3,kannada,0.6666666666666666,0.31932773109243695,21,119,0.6666666666666666,,3.2111975973599307
rec_audio_call_426641897_audio_1788989870691.mp3,telugu,0.6229508196721312,0.48080133555926546,122,599,0.5714285714285714,0.5,3.825312185661014
rec_audio_call_421865395_audio_1788545383247.mp3,hindi,0.3829787234042553,0.2864864864864865,47,185,0.5,,3.0363277117782688
rec_default_426439325_audio_1788975665682.mp3,telugu,0.6666666666666666,0.36363636363636365,51,275,0.3,0.0,4.995298731673547
rec_audio_call_420358272_audio_1788412834216.mp3,tamil,0.5617529880478087,0.2724885095206829,251,1523,0.6,,4.672759030683598
rec_audio_call_425384170_audio_1788877922101.mp3,malayalam,0.4306864064602961,0.19580696202531644,743,5056,0.6122448979591837,1.0,0.7375852182654976
rec_default_427313073_audio_1789058722144.mp3,tamil,0.6434782608695652,0.2765321375186846,115,669,0.3888888888888889,,4.503726261994
rec_default_427018157_audio_1789032985293.mp3,malayalam,14.172413793103448,6.108843537414966,29,147,0.7647058823529411,,0.8839742621858531
rec_audio_call_421629115_audio_1788525839912.mp3,kannada,0.4671592775041051,0.19908922726625872,1218,7027,0.6864406779661016,,0.8023658060296597
rec_default_427307149_audio_1789058314884.mp3,telugu,0.4627450980392157,0.272078501338091,255,1121,0.5277777777777778,,5.850666129906509
rec_audio_call_426204404_audio_1788955515816.mp3,hindi,31.333333333333332,35.333333333333336,3,12,0.9583333333333334,,1.7816868680479594
rec_default_426108348_audio_1788948073644.mp3,malayalam,17.72222222222222,2.536764705882353,18,136,0.8,,0.8654564603413374
rec_default_426101552_audio_1788947595142.mp3,kannada,0.4765625,0.27126099706744866,128,682,0.7368421052631579,,5.8054907075028375
rec_audio_call_426580224_audio_1788983439239.mp3,tamil,0.6617647058823529,0.41598360655737704,68,488,0.6666666666666666,0.5,3.473036950995432
rec_audio_call_426848640_audio_1789020645122.mp3,hindi,0.5394736842105263,0.41762452107279696,76,261,0.5714285714285714,0.0,2.5759302045449752
rec_default_425134890_audio_1788857770816.mp3,hindi,0.2457002457002457,0.16880341880341881,407,1404,0.6326530612244898,1.0,3.2329518931756422
rec_audio_call_426857289_audio_1789021309748.mp3,kannada,1.0,0.6293706293706294,23,143,0.9,,2.938392656089286
rec_audio_call_426652927_audio_1788992127130.mp3,malayalam,0.668141592920354,0.34217877094972066,226,1432,0.5641025641025641,0.3333333333333333,6.760795338936318
rec_audio_call_425861520_audio_1788928521393.mp3,telugu,0.4,0.23809523809523808,50,273,0.75,0.5,4.872586341047795
rec_audio_call_426613454_audio_1788986291945.mp3,tamil,0.775,0.7094594594594594,120,592,0.5416666666666666,0.25,4.396584309928428
rec_default_427303915_audio_1789058082453.mp3,tamil,0.7288135593220338,0.5700636942675159,59,314,0.6923076923076923,,4.087238597387639
rec_audio_call_427013211_audio_1789032669332.mp3,malayalam,0.6567164179104478,0.3825,67,400,0.4,,0.7142113069355083
