file_id,language,wer,cer,boundary_corruption_rate,policy_term_recall,real_time_factor
rec_audio_call_392603926_audio_1785858184285.mp3,hindi,0.6,0.42894736842105263,0.3333333333333333,0.0,0.015455265227944884
rec_audio_call_392607690_audio_1785858500937.mp3,hindi,0.35294117647058826,0.1752988047808765,0.4444444444444444,0.5,0.015505824253144828
rec_audio_call_392643395_audio_1785861202288.mp3,hindi,0.5691573926868044,0.4048661800486618,0.5471698113207547,0.5,0.0159930342527822
rec_audio_call_425736604_audio_1788905083156.mp3,hindi,0.5,0.31654676258992803,0.6666666666666666,0.0,0.014269720995134254
rec_audio_call_425748748_audio_1788908276475.mp3,hindi,0.7310924369747899,0.5835189309576837,0.42857142857142855,0.0,0.014880780109362335
rec_audio_call_425749256_audio_1788908432017.mp3,hindi,0.5116279069767442,0.3986013986013986,1.0,1.0,0.014458038570460782
rec_default_426610557_audio_1788986010552.mp3,hindi,1.8,1.35,0.6666666666666666,,0.01569707716415306
rec_audio_call_425655492_audio_1788895962923.mp3,hindi,0.7511737089201878,0.6573426573426573,0.75,0.0,0.01901233135501952
rec_audio_call_425656293_audio_1788896013602.mp3,hindi,0.8505747126436781,0.7124600638977636,0.6666666666666666,0.0,0.014945749473427642
rec_audio_call_425679391_audio_1788897730000.mp3,hindi,0.676923076923077,0.5362595419847328,0.5625,0.3333333333333333,0.01613790243270105
rec_audio_call_425691838_audio_1788898819143.mp3,hindi,0.5797101449275363,0.3333333333333333,0.4,0.3333333333333333,0.01621820068742784
rec_default_426593829_audio_1788984553610.mp3,hindi,0.42042755344418054,0.27247579529737204,0.5555555555555556,1.0,0.01532703216475535
rec_audio_call_419965552_audio_1788369990564.mp3,hindi,0.7424242424242424,0.4769874476987448,0.5,,0.014937685285223686
rec_audio_call_421071310_audio_1788465787061.mp3,hindi,0.4927007299270073,0.38512339242266247,0.8461538461538461,0.0,0.015783942693135464
rec_audio_call_421768524_audio_1788539479106.mp3,hindi,0.9375,0.8688524590163934,1.0,,0.015984084906287454
rec_audio_call_421835569_audio_1788543699379.mp3,hindi,0.6415094339622641,0.42346938775510207,0.625,,0.016876560265117562
rec_audio_call_421997101_audio_1788553909604.mp3,hindi,0.5825471698113207,0.42344650864830236,0.6,0.25,0.01588411409112943
rec_audio_call_423610988_audio_1788712982461.mp3,hindi,0.8387096774193549,0.7156862745098039,0.6666666666666666,0.0,0.015331529552246299
rec_audio_call_425656431_audio_1788896027178.mp3,hindi,0.4444444444444444,0.34332425068119893,0.6,0.5,0.014597338061704941
rec_default_420147298_audio_1788380486702.mp3,hindi,0.357451403887689,0.23943661971830985,0.7027027027027027,0.0,0.01598961167738792
rec_default_420599099_audio_1788430532077.mp3,hindi,0.3854389721627409,0.2409261576971214,0.6666666666666666,,0.015473619474096905
rec_default_421888258_audio_1788546625741.mp3,hindi,1.6428571428571428,0.9538461538461539,0.0,0.0,0.01696156369193706
rec_default_423958539_audio_1788751477018.mp3,hindi,0.6577540106951871,0.5197368421052632,0.5625,1.0,0.016388718616464144
rec_audio_call_421981200_audio_1788552638354.mp3,hindi,0.4583333333333333,0.26256983240223464,0.4444444444444444,1.0,0.01743633810295395
rec_audio_call_422812035_audio_1788633064712.mp3,hindi,0.6504854368932039,0.45706371191135736,0.625,0.0,0.015815073575634806
rec_audio_call_423872491_audio_1788731676125.mp3,hindi,0.5443037974683544,0.36220472440944884,1.0,0.0,0.017008830402497076
rec_audio_call_424735559_audio_1788811052808.mp3,hindi,0.8545454545454545,0.703125,0.3333333333333333,,0.015364910008675936
rec_audio_call_425051281_audio_1788851621695.mp3,hindi,0.8806262230919765,0.6432264736297828,0.5813953488372093,0.0,0.0153922074549744
rec_default_422797054_audio_1788632206019.mp3,hindi,0.43174603174603177,0.3004694835680751,0.5714285714285714,0.75,0.015107797991784527
rec_audio_call_421865395_audio_1788545383247.mp3,hindi,0.723404255319149,0.4810810810810811,0.25,,0.01569893200911779
rec_audio_call_425933838_audio_1788934868635.mp3,hindi,0.5892857142857143,0.46775580395528804,0.4782608695652174,0.6666666666666666,0.016972181374435846
rec_audio_call_426596251_audio_1788984756063.mp3,hindi,0.3582089552238806,0.2747747747747748,0.6666666666666666,1.0,0.015619944516957461
rec_audio_call_426599617_audio_1788985040466.mp3,hindi,0.5,0.3399532710280374,0.5833333333333334,0.5,0.01586005015105996
rec_default_423978016_audio_1788753648923.mp3,hindi,0.6934306569343066,0.5230460921843687,0.75,0.0,0.018402715722734123
rec_default_425396309_audio_1788879180076.mp3,hindi,0.7840909090909091,0.5860927152317881,0.5,0.0,0.017182789383134747
rec_default_425778316_audio_1788916552817.mp3,hindi,0.6923076923076923,0.48878923766816146,0.0,0.25,0.017271481166694864
rec_audio_call_424867062_audio_1788834834877.mp3,hindi,0.6022099447513812,0.45,0.7333333333333333,0.0,0.01556770620301345
rec_audio_call_425730841_audio_1788903925979.mp3,hindi,0.5526315789473685,0.3253968253968254,0.0,1.0,0.015388918631913181
rec_audio_call_425744236_audio_1788906883727.mp3,hindi,0.4207547169811321,0.266553480475382,0.7346938775510204,0.625,0.018688738395619943
rec_audio_call_426409268_audio_1788973959169.mp3,hindi,0.9583333333333334,0.8465346534653465,0.5714285714285714,0.0,0.022598581126955397
rec_default_424880310_audio_1788836667926.mp3,hindi,0.5297805642633229,0.4136657433056325,0.7954545454545454,0.25,0.01823015937321486
rec_default_425134890_audio_1788857770816.mp3,hindi,0.6437346437346437,0.5242165242165242,0.5,0.25,0.018444552702382846
rec_default_425141339_audio_1788858189163.mp3,hindi,0.5433255269320844,0.40028388928317954,0.5555555555555556,0.4444444444444444,0.016849704669230095
rec_audio_call_424610503_audio_1788803501320.mp3,hindi,0.6388888888888888,0.45985401459854014,0.6,0.6666666666666666,0.015277502240772926
rec_audio_call_424798751_audio_1788818609448.mp3,hindi,0.4444444444444444,0.3287037037037037,0.6666666666666666,0.75,0.018467138320001127
rec_audio_call_425147890_audio_1788858642964.mp3,hindi,0.759493670886076,0.541958041958042,0.6,0.0,0.014726557889694137
rec_audio_call_425713085_audio_1788901236624.mp3,hindi,0.6785714285714286,0.6010362694300518,0.5,0.0,0.014678371423069521
rec_audio_call_419508797_audio_1788334367395.mp3,hindi,0.7142857142857143,0.48863636363636365,0.3333333333333333,,0.014852354355413176
rec_audio_call_421677953_audio_1788530753328.mp3,hindi,0.6666666666666666,0.43410852713178294,1.0,0.0,0.014513359123566766
rec_audio_call_423351802_audio_1788689747483.mp3,hindi,0.42168674698795183,0.28076923076923077,0.42857142857142855,,0.017056794513733254
rec_audio_call_423591955_audio_1788711572217.mp3,hindi,0.5315315315315315,0.30710659898477155,0.6,,0.021340595943341683
rec_audio_call_423629370_audio_1788714233340.mp3,hindi,0.40471756672873993,0.29563752106347124,0.7469879518072289,1.0,0.0172833311855134
rec_audio_call_426565546_audio_1788982388939.mp3,hindi,1.0,0.6153846153846154,1.0,,0.03077593469542915
