file_id,language,wer,cer,boundary_corruption_rate,policy_term_recall,real_time_factor
rec_audio_call_392603926_audio_1785858184285.mp3,hindi,0.5272727272727272,0.33157894736842103,0.6153846153846154,1.0,0.021394690790425212
rec_audio_call_392607690_audio_1785858500937.mp3,hindi,0.34558823529411764,0.1593625498007968,0.5263157894736842,1.0,0.022267307899327467
rec_audio_call_392643395_audio_1785861202288.mp3,hindi,0.5771065182829889,0.3883211678832117,0.616822429906542,0.5,0.025002875194434202
rec_audio_call_425736604_audio_1788905083156.mp3,hindi,0.5526315789473685,0.33093525179856115,0.5714285714285714,0.0,0.020033621202881054
rec_audio_call_425748748_audio_1788908276475.mp3,hindi,0.6134453781512605,0.5100222717149221,0.2857142857142857,1.0,0.021007768326189155
rec_audio_call_425749256_audio_1788908432017.mp3,hindi,0.627906976744186,0.43356643356643354,0.5714285714285714,1.0,0.024341345726136436
rec_default_426610557_audio_1788986010552.mp3,hindi,2.8,1.4,0.42857142857142855,,0.023427524424165597
rec_audio_call_425655492_audio_1788895962923.mp3,hindi,0.7464788732394366,0.5986013986013986,0.6666666666666666,0.3333333333333333,0.02448354462461862
rec_audio_call_425656293_audio_1788896013602.mp3,hindi,0.7701149425287356,0.5782747603833865,0.46153846153846156,0.0,0.023926758928326113
rec_audio_call_425679391_audio_1788897730000.mp3,hindi,0.676923076923077,0.5267175572519084,0.6060606060606061,0.3333333333333333,0.02340529475477905
rec_audio_call_425691838_audio_1788898819143.mp3,hindi,0.6086956521739131,0.2967032967032967,0.6,0.3333333333333333,0.02452513679297796
rec_default_426593829_audio_1788984553610.mp3,hindi,0.37292161520190026,0.22614107883817428,0.5555555555555556,1.0,0.023493063283289917
rec_audio_call_419965552_audio_1788369990564.mp3,hindi,0.7575757575757576,0.4895397489539749,0.6666666666666666,,0.022990808939582587
rec_audio_call_421071310_audio_1788465787061.mp3,hindi,0.4793187347931874,0.3555787278415016,0.7692307692307693,0.0,0.021169370863414645
rec_audio_call_421768524_audio_1788539479106.mp3,hindi,1.0,0.6557377049180327,1.0,,0.04302122254785379
rec_audio_call_421835569_audio_1788543699379.mp3,hindi,0.5283018867924528,0.336734693877551,0.5294117647058824,,0.019367760913223127
rec_audio_call_421997101_audio_1788553909604.mp3,hindi,0.5613207547169812,0.3920563741191544,0.6923076923076923,0.5,0.02374451187334463
rec_audio_call_423610988_audio_1788712982461.mp3,hindi,0.9354838709677419,0.7156862745098039,0.3333333333333333,0.0,0.020622083314279414
rec_audio_call_425656431_audio_1788896027178.mp3,hindi,0.5128205128205128,0.4141689373297003,0.6363636363636364,1.0,0.028510171142231196
rec_default_420147298_audio_1788380486702.mp3,hindi,0.33801295896328293,0.22469701932525385,0.6216216216216216,0.0,0.022164266779936676
rec_default_420599099_audio_1788430532077.mp3,hindi,0.33832976445396146,0.21964956195244056,0.6904761904761905,,0.02400397559966048
rec_default_421888258_audio_1788546625741.mp3,hindi,1.6428571428571428,1.0615384615384615,0.25,0.0,0.019681479613638763
rec_default_423958539_audio_1788751477018.mp3,hindi,0.679144385026738,0.5345394736842105,0.5151515151515151,1.0,0.026759048306153884
rec_audio_call_421981200_audio_1788552638354.mp3,hindi,0.4583333333333333,0.25977653631284914,0.5263157894736842,1.0,0.020089936239949174
rec_audio_call_422812035_audio_1788633064712.mp3,hindi,0.6504854368932039,0.4155124653739612,0.625,0.0,0.0212546598269132
rec_audio_call_423872491_audio_1788731676125.mp3,hindi,0.4936708860759494,0.3110236220472441,0.8,0.0,0.02532320493202704
rec_audio_call_424735559_audio_1788811052808.mp3,hindi,0.7818181818181819,0.5520833333333334,0.5,,0.01845291192583043
rec_audio_call_425051281_audio_1788851621695.mp3,hindi,0.8864970645792564,0.6246122026887281,0.6162790697674418,0.0,0.021504665619804166
rec_default_422797054_audio_1788632206019.mp3,hindi,0.42857142857142855,0.2948356807511737,0.4883720930232558,0.75,0.02629868745998471
rec_audio_call_421865395_audio_1788545383247.mp3,hindi,0.5531914893617021,0.3621621621621622,0.5,,0.019872988109689127
rec_audio_call_425933838_audio_1788934868635.mp3,hindi,0.5714285714285714,0.4170249355116079,0.574468085106383,0.6666666666666666,0.023784783511019016
rec_audio_call_426596251_audio_1788984756063.mp3,hindi,0.3880597014925373,0.27927927927927926,0.5714285714285714,1.0,0.026058664729930993
